subgroup_type,subgroup_value,wave_year,metric,estimate,std.error,ci_low,ci_high,effective_n,n,status
gender,female,2010,rank_rank_slope,0.121034976578364,0.03892059653558983,0.04458128359175753,0.19748866956497046,505.31452907053193,544,ok
gender,male,2010,rank_rank_slope,0.1445840512583386,0.04588104066929382,0.054361327178501576,0.23480677533817562,339.9617711468603,369,ok
gender,female,2016,rank_rank_slope,0.37755672008473706,0.03556597697839165,0.30771681566072984,0.4473966245087443,473.0060095621682,643,ok
gender,male,2016,rank_rank_slope,0.20813248963693928,0.04075714200615887,0.12807051403561331,0.28819446523826525,410.5693152228404,542,ok
gender,female,2022,rank_rank_slope,0.23758159140714027,0.03678092986486531,0.1653221443887462,0.30984103842553434,245.58376824716404,516,ok
gender,male,2022,rank_rank_slope,0.2673741109645036,0.049193616628214414,0.17050197290636454,0.36424624902264263,164.91283104861378,260,ok
gender,female,2010,upward_mobility_rate,0.30510841889837154,0.020483526495080433,0.26496144469164196,0.3452553931051011,505.31452907053193,544,ok
gender,female,2010,downward_mobility_rate,0.24773733274143642,0.01920434904218559,0.21009750027221638,0.2853771652106565,505.31452907053193,544,ok
gender,female,2010,persistence_probability,0.4471542483601921,0.022118199766930795,0.4038033734141455,0.49050512330623863,505.31452907053193,544,ok
gender,male,2010,upward_mobility_rate,0.320767292770083,0.025315662256895827,0.2711495065017872,0.37038507903837875,339.9617711468603,369,ok
gender,male,2010,downward_mobility_rate,0.27483106130913293,0.02421237896229836,0.22737567056299288,0.322286452055273,339.9617711468603,369,ok
gender,male,2010,persistence_probability,0.4044016459207841,0.026617554999936184,0.35223219676439516,0.45657109507717303,339.9617711468603,369,ok
gender,female,2016,upward_mobility_rate,0.2390008650666618,0.01960913736064846,0.200567662071892,0.27743406806143156,473.0060095621682,643,ok
gender,female,2016,downward_mobility_rate,0.17437308551949127,0.017446098412087253,0.14017936096105882,0.20856681007792371,473.0060095621682,643,ok
gender,female,2016,persistence_probability,0.5866260494138469,0.022642214247942292,0.5422481249576403,0.6310039738700535,473.0060095621682,643,ok
gender,male,2016,upward_mobility_rate,0.279969519316996,0.02215835788367066,0.23653993590845232,0.3233991027255396,410.5693152228404,542,ok
gender,male,2016,downward_mobility_rate,0.19206348184855843,0.01944096300853419,0.15395989452705597,0.23016706917006088,410.5693152228404,542,ok
gender,male,2016,persistence_probability,0.5279669988344455,0.024637482325275285,0.47967842080716383,0.5762555768617272,410.5693152228404,542,ok
gender,female,2022,upward_mobility_rate,0.2596294153933515,0.02797703563899357,0.20479543314673057,0.31446339763997244,245.58376824716404,516,ok
gender,female,2022,downward_mobility_rate,0.09324962903472109,0.018555283658938826,0.0568819413402764,0.12961731672916577,245.58376824716404,516,ok
gender,female,2022,persistence_probability,0.6471209555719274,0.03049339902166695,0.5873549917232512,0.7068869194206036,245.58376824716404,516,ok
gender,male,2022,upward_mobility_rate,0.23165749616899386,0.032852875256463444,0.16726704387773844,0.2960479484602493,164.91283104861378,260,ok
gender,male,2022,downward_mobility_rate,0.06844292161944127,0.019662637897744403,0.02990485949880988,0.10698098374007264,164.91283104861378,260,ok
gender,male,2022,persistence_probability,0.6998995822115649,0.03568814243286325,0.6299521083680173,0.7698470560551125,164.91283104861378,260,ok
region,Bukhara region,2010,rank_rank_slope,0.044357135824653116,0.09096357414660268,-0.13602704525114484,0.22474131690045107,99.78437782202273,106,ok
region,Jizzakh region,2010,rank_rank_slope,0.12579925417881774,0.13258801324532973,-0.14013862241515493,0.3917371307727904,52.58712222591823,55,ok
region,Karakalpakstan republic,2010,rank_rank_slope,0.3240416225263334,0.10635025443872348,0.11107891142597953,0.5370043336266872,55.53574445088616,59,ok
region,Khorezm region,2010,rank_rank_slope,0.21357908159992922,0.10461391733705219,0.004768828647861267,0.4223893345519972,64.70546763104015,69,ok
region,Namangan region,2010,rank_rank_slope,0.1516410513972389,0.06561025383503348,0.0219419803211027,0.28134012247337514,135.1461271350661,144,ok
region,Navoi region,2010,rank_rank_slope,0.1415519407328743,0.15382959262166904,-0.16934926321562044,0.45245314468136905,38.384572842917144,42,ok
region,Samarkand region,2010,rank_rank_slope,0.1411504477417976,0.06927005206907472,0.0043152783170299636,0.2779856171665652,143.52424257754475,157,ok
region,Sirdarya region,2010,rank_rank_slope,-0.1956312183331958,0.11775000310043365,-0.43309673104489244,0.041834294378500836,43.01325331431468,45,ok
region,Tashkent city,2010,rank_rank_slope,0.04460689883433903,0.0817524154869442,-0.11711888015710764,0.20633267782578568,120.15090522671014,133,ok
region,Tashkent region,2010,rank_rank_slope,0.17218616311804766,0.09583661515904039,-0.01792790159126595,0.36230022782736127,93.29862841331655,103,ok
region,Bukhara region,2016,rank_rank_slope,0.29503547578622835,0.08980686556865175,0.1170411878740259,0.4730297636984308,82.64420812430885,111,ok
region,Jizzakh region,2016,rank_rank_slope,0.32490985280587154,0.10221417468696077,0.1214971626276388,0.5283225429841043,59.11978738819256,82,ok
region,Karakalpakstan republic,2016,rank_rank_slope,0.3726479342866616,0.08375857532130661,0.2067070899275354,0.5385887786457878,82.55933616953601,115,ok
region,Khorezm region,2016,rank_rank_slope,0.335512465232951,0.09560586181549469,0.1456031654941491,0.5254217649717529,68.563008273215,93,ok
region,Namangan region,2016,rank_rank_slope,0.2825540675906836,0.07482060327730672,0.1347468593064754,0.43036127587489176,106.52601136491835,156,ok
region,Navoi region,2016,rank_rank_slope,0.5599425447605844,0.12386465142506499,0.3089689216073899,0.8109161679137789,30.305985545974487,39,ok
region,Samarkand region,2016,rank_rank_slope,0.20403483305254036,0.06644712951915123,0.07305665105155729,0.33501301505352343,164.05147619389103,215,ok
region,Sirdarya region,2016,rank_rank_slope,0.33777925942673764,0.13385544163849072,0.06783403445019814,0.6077244844032772,33.23613013830603,45,ok
region,Tashkent city,2016,rank_rank_slope,0.3453838160641662,0.0674066140030886,0.21226868929327775,0.4784989428350546,121.89846744824749,163,ok
region,Tashkent region,2016,rank_rank_slope,0.20540252061731595,0.07262723530424646,0.06199753336007224,0.34880750787455966,129.02598678733435,166,ok
region,Andijan region,2022,rank_rank_slope,0.5607539761299849,0.09663912446028025,0.3681074024043141,0.7534005498556557,44.84013211819462,74,ok
region,Bukhara region,2022,rank_rank_slope,0.41888285967938804,0.1424735147663734,0.13115175940591267,0.7066139599528634,25.147128138694352,43,ok
region,Fergana region,2022,rank_rank_slope,0.1206853819716748,0.08291899087605764,-0.04386465678254731,0.2852354207258969,57.51604745553552,100,ok
region,Jizzakh region,2022,rank_rank_slope,0.4572481809323536,0.17330410968554022,0.10379211891293633,0.8107042429517708,23.9659640715477,33,ok
region,Karakalpakstan republic,2022,rank_rank_slope,0.34119192283673794,0.09740235628058744,0.14226977342605435,0.5401140722474216,22.931696155255697,32,ok
region,Kashkadarya region,2022,rank_rank_slope,0.11690545690044976,0.09194882217705369,-0.06622649371867595,0.30003740751957547,56.88597796989582,78,ok
region,Khorezm region,2022,rank_rank_slope,0.03618663757023697,0.07788195132132206,-0.12077412175716315,0.19314739689763707,36.21265080063848,46,ok
region,Namangan region,2022,rank_rank_slope,0.45944056810760475,0.10287414825195737,0.25386298687842906,0.6650181493367804,45.38530202872891,65,ok
region,Navoi region,2022,rank_rank_slope,0.2953285416836857,0.12369746673719377,0.04445845145750421,0.5461986319098673,26.098727333917225,38,ok
region,Samarkand region,2022,rank_rank_slope,0.12728686151137494,0.04974343996929137,0.02819284760106841,0.22638087542168148,39.03393647055712,77,ok
region,Sirdarya region,2022,rank_rank_slope,NA,NA,NA,NA,5.289016465972098,6,small_n
region,Surkhandarya region,2022,rank_rank_slope,0.17978606619198062,0.12625588311943478,-0.07259584802166485,0.4321679804056261,35.53897731906463,64,ok
region,Tashkent city,2022,rank_rank_slope,0.7342603434368494,0.08982164584909748,0.5542537426465205,0.9142669442271784,27.66327044912237,57,ok
region,Tashkent region,2022,rank_rank_slope,0.30668849783803787,0.11506231909487738,0.07660717083170754,0.5367698248443682,38.75458913465623,63,ok
region,Bukhara region,2010,upward_mobility_rate,0.25098887733956393,0.04340503338453425,0.16591657515811814,0.3360611795210097,99.78437782202273,106,ok
region,Bukhara region,2010,downward_mobility_rate,0.33555830103445894,0.04726951611539017,0.24291175188165853,0.42820485018725934,99.78437782202273,106,ok
region,Bukhara region,2010,persistence_probability,0.4134528216259771,0.049298440168103155,0.31682965440249217,0.5100759888494619,99.78437782202273,106,ok
region,Jizzakh region,2010,upward_mobility_rate,0.34615028918034596,0.06560419560036952,0.21756842856890066,0.47473214979179124,52.58712222591823,55,ok
region,Jizzakh region,2010,downward_mobility_rate,0.3385858835850724,0.0652576531083138,0.21068323377716908,0.46648853339297575,52.58712222591823,55,ok
region,Jizzakh region,2010,persistence_probability,0.31526382723458163,0.0640706315222775,0.18968769698418106,0.44083995748498217,52.58712222591823,55,ok
region,Karakalpakstan republic,2010,upward_mobility_rate,0.28339230499654966,0.060471182541475085,0.1648709651127112,0.4019136448803881,55.53574445088616,59,ok
region,Karakalpakstan republic,2010,downward_mobility_rate,0.35126383442945125,0.06405668721274377,0.22571503452352606,0.47681263433537646,55.53574445088616,59,ok
region,Karakalpakstan republic,2010,persistence_probability,0.3653438605739991,0.06461507468890511,0.23870064132537946,0.4919870798226187,55.53574445088616,59,ok
region,Khorezm region,2010,upward_mobility_rate,0.21758895956512214,0.051293864791573045,0.11705483194577188,0.3181230871844724,64.70546763104015,69,ok
region,Khorezm region,2010,downward_mobility_rate,0.2295918356402757,0.05228392323471141,0.1271172291297844,0.33206644215076697,64.70546763104015,69,ok
region,Khorezm region,2010,persistence_probability,0.5528192047946021,0.06181055494715854,0.43167274323373733,0.673965666355467,64.70546763104015,69,ok
region,Namangan region,2010,upward_mobility_rate,0.29627620458953396,0.0392778495323191,0.21929303411600515,0.3732593750630628,135.1461271350661,144,ok
region,Namangan region,2010,downward_mobility_rate,0.19881031323770476,0.034330910968891605,0.13152296418222614,0.2660976622931834,135.1461271350661,144,ok
region,Namangan region,2010,persistence_probability,0.5049134821727613,0.04300780037642584,0.4206197423806785,0.5892072219648441,135.1461271350661,144,ok
region,Navoi region,2010,upward_mobility_rate,0.4334968739412481,0.07998633253963489,0.27672654290811954,0.5902672049743767,38.384572842917144,42,ok
region,Navoi region,2010,downward_mobility_rate,0.16106448382270572,0.059331568126447,0.04477674714858501,0.2773522204968264,38.384572842917144,42,ok
region,Navoi region,2010,persistence_probability,0.4054386422360462,0.079246949432444,0.25011747546378915,0.5607598090083032,38.384572842917144,42,ok
region,Samarkand region,2010,upward_mobility_rate,0.2673543836366163,0.03694264618805325,0.19494812761442604,0.33976063965880654,143.52424257754475,157,ok
region,Samarkand region,2010,downward_mobility_rate,0.24230777685157234,0.035765760130895996,0.17220817511531764,0.3124073785878271,143.52424257754475,157,ok
region,Samarkand region,2010,persistence_probability,0.49033783951181137,0.041727874948857276,0.40855270746065997,0.5721229715629628,143.52424257754475,157,ok
region,Sirdarya region,2010,upward_mobility_rate,0.3590172886870768,0.07314416617665978,0.21565735730161084,0.5023772200725427,43.01325331431468,45,ok
region,Sirdarya region,2010,downward_mobility_rate,0.3482187046767035,0.07264000216909024,0.20584691658837528,0.49059049276503175,43.01325331431468,45,ok
region,Sirdarya region,2010,persistence_probability,0.29276400663621965,0.06938089098708083,0.15677995908624162,0.42874805418619766,43.01325331431468,45,ok
region,Tashkent city,2010,upward_mobility_rate,0.40944949628216387,0.044860609427911945,0.3215243174789385,0.49737467508538924,120.15090522671014,133,ok
region,Tashkent city,2010,downward_mobility_rate,0.21778158455082958,0.037653995916598584,0.1439811086802781,0.291582060421381,120.15090522671014,133,ok
region,Tashkent city,2010,persistence_probability,0.37276891916700655,0.044113357035140466,0.2863083281409746,0.4592295101930385,120.15090522671014,133,ok
region,Tashkent region,2010,upward_mobility_rate,0.331534415566541,0.048737831899490484,0.2360100203589723,0.4270588107741097,93.29862841331655,103,ok
region,Tashkent region,2010,downward_mobility_rate,0.24624399846221132,0.04460264247890511,0.158824425588241,0.33366357133618163,93.29862841331655,103,ok
region,Tashkent region,2010,persistence_probability,0.42222158597124765,0.051134409252618966,0.3219999854653828,0.5224431864771125,93.29862841331655,103,ok
region,Bukhara region,2016,upward_mobility_rate,0.2032252882102736,0.044263977215279506,0.11646948705582424,0.289981089364723,82.64420812430885,111,ok
region,Bukhara region,2016,downward_mobility_rate,0.16722140964742593,0.04104918173913777,0.08676649184387666,0.2476763274509752,82.64420812430885,111,ok
region,Bukhara region,2016,persistence_probability,0.6295533021423005,0.05312181507831485,0.5254364577954067,0.7336701464891944,82.64420812430885,111,ok
region,Jizzakh region,2016,upward_mobility_rate,0.2079223259785522,0.05277983360917812,0.10447575299454641,0.311368898962558,59.11978738819256,82,ok
region,Jizzakh region,2016,downward_mobility_rate,0.15813714986489733,0.04745382173656673,0.0651293683324426,0.25114493139735206,59.11978738819256,82,ok
region,Jizzakh region,2016,persistence_probability,0.6339405241565504,0.06265181433956593,0.5111452244849112,0.7567358238281897,59.11978738819256,82,ok
region,Karakalpakstan republic,2016,upward_mobility_rate,0.27551458411600194,0.049170432004083504,0.17914230828372266,0.3718868599482812,82.55933616953601,115,ok
region,Karakalpakstan republic,2016,downward_mobility_rate,0.20630207932519426,0.04453447405765615,0.11901611410175486,0.29358804454863363,82.55933616953601,115,ok
region,Karakalpakstan republic,2016,persistence_probability,0.5181833365588038,0.0549920023447457,0.41040099252536,0.6259656805922476,82.55933616953601,115,ok
region,Khorezm region,2016,upward_mobility_rate,0.2735058977230163,0.053833728773429346,0.1679937281735972,0.3790180672724354,68.563008273215,93,ok
region,Khorezm region,2016,downward_mobility_rate,0.16075591042870677,0.0443590961151983,0.07381367965616749,0.24769814120124606,68.563008273215,93,ok
region,Khorezm region,2016,persistence_probability,0.5657381918482769,0.05986026497951735,0.4484142283833986,0.6830621553131552,68.563008273215,93,ok
region,Namangan region,2016,upward_mobility_rate,0.21761823305236422,0.03997874596454881,0.13926133081477254,0.2959751352899559,106.52601136491835,156,ok
region,Namangan region,2016,downward_mobility_rate,0.2281828523879807,0.04066032829714271,0.14849007332600617,0.3078756314499552,106.52601136491835,156,ok
region,Namangan region,2016,persistence_probability,0.5541989145596551,0.04815878961285001,0.45980942137942743,0.6485884077398827,106.52601136491835,156,ok
region,Navoi region,2016,upward_mobility_rate,0.27536098850029334,0.08114240123793878,0.11632480445483506,0.4343971725457516,30.305985545974487,39,ok
region,Navoi region,2016,downward_mobility_rate,0.10260208145488513,0.055119644602211686,0,0.21063459971586762,30.305985545974487,39,ok
region,Navoi region,2016,persistence_probability,0.6220369300448217,0.08807822678019046,0.4494067777334972,0.7946670823561464,30.305985545974487,39,ok
region,Samarkand region,2016,upward_mobility_rate,0.22774389514973656,0.032742661314943494,0.16356945821445446,0.29191833208501866,164.05147619389103,215,ok
region,Samarkand region,2016,downward_mobility_rate,0.20564723143629,0.0315557181949994,0.14379916026779588,0.2674953026047841,164.05147619389103,215,ok
region,Samarkand region,2016,persistence_probability,0.5666088734139735,0.0386893668004843,0.4907791079003646,0.6424386389275824,164.05147619389103,215,ok
region,Sirdarya region,2016,upward_mobility_rate,0.3437273551128413,0.08238420853869294,0.182257273482166,0.5051974367435166,33.23613013830603,45,ok
region,Sirdarya region,2016,downward_mobility_rate,0.10179773286495691,0.052450653191764854,0,0.20459912408641684,33.23613013830603,45,ok
region,Sirdarya region,2016,persistence_probability,0.5544749120222018,0.08621281131731075,0.3855009068343256,0.723448917210078,33.23613013830603,45,ok
region,Tashkent city,2016,upward_mobility_rate,0.26153724892077546,0.03980447954203126,0.18352190259503282,0.3395525952465181,121.89846744824749,163,ok
region,Tashkent city,2016,downward_mobility_rate,0.09782525919667935,0.0269073986183619,0.04508772698702723,0.15056279140633147,121.89846744824749,163,ok
region,Tashkent city,2016,persistence_probability,0.6406374918825453,0.043458370252897116,0.5554606513600601,0.7258143324050305,121.89846744824749,163,ok
region,Tashkent region,2016,upward_mobility_rate,0.33296514199664257,0.04148919946875333,0.2516478052904877,0.41428247870279744,129.02598678733435,166,ok
region,Tashkent region,2016,downward_mobility_rate,0.2390783988428487,0.03754927285225545,0.16548317640676047,0.31267362127893694,129.02598678733435,166,ok
region,Tashkent region,2016,persistence_probability,0.42795645916050873,0.04355878338919365,0.34258281250730765,0.5133301058137099,129.02598678733435,166,ok
region,Andijan region,2022,upward_mobility_rate,0.09347018540138295,0.04347045203694241,0.008269665017300018,0.1786707057854659,44.84013211819462,74,ok
region,Andijan region,2022,downward_mobility_rate,0.09850368687207965,0.044501513194771435,0.011282323752793658,0.18572504999136563,44.84013211819462,74,ok
region,Andijan region,2022,persistence_probability,0.8080261277265375,0.058816655127137844,0.6927476019862342,0.9233046534668408,44.84013211819462,74,ok
region,Bukhara region,2022,upward_mobility_rate,0.12653262180267444,0.06629494291132187,0,0.25646832226600424,25.147128138694352,43,ok
region,Bukhara region,2022,downward_mobility_rate,0.15137154323992713,0.07147212871845292,0.011288745053348564,0.2914543414265057,25.147128138694352,43,ok
region,Bukhara region,2022,persistence_probability,0.7220958349573984,0.08933070274135002,0.5470108748706989,0.8971807950440979,25.147128138694352,43,ok
region,Fergana region,2022,upward_mobility_rate,0.2688720391770419,0.05846217927315178,0.1542882733439404,0.38345580501014337,57.51604745553552,100,ok
region,Fergana region,2022,downward_mobility_rate,0.09750846222093142,0.039115438768418186,0.020843610995350023,0.17417331344651282,57.51604745553552,100,ok
region,Fergana region,2022,persistence_probability,0.6336194986020267,0.06353103438497004,0.5091009593069097,0.7581380378971437,57.51604745553552,100,ok
region,Jizzakh region,2022,upward_mobility_rate,0.10686955160404521,0.06310837381963821,0,0.23055969141342653,23.9659640715477,33,ok
region,Jizzakh region,2022,downward_mobility_rate,0.20461126747569885,0.08240565924835758,0.04309914322663802,0.3661233917247597,23.9659640715477,33,ok
region,Jizzakh region,2022,persistence_probability,0.6885191809202559,0.09459675172307862,0.5031129544885445,0.8739254073519672,23.9659640715477,33,ok
region,Karakalpakstan republic,2022,upward_mobility_rate,0.13850500448972536,0.07213416733044993,0,0.279885374512193,22.931696155255697,32,ok
region,Karakalpakstan republic,2022,downward_mobility_rate,0,0,0,0,22.931696155255697,32,ok
region,Karakalpakstan republic,2022,persistence_probability,0.8614949955102746,0.07213416733044993,0.720114625487807,1,22.931696155255697,32,ok
region,Kashkadarya region,2022,upward_mobility_rate,0.4298107378383275,0.06563651793924825,0.3011655266067838,0.5584559490698713,56.88597796989582,78,ok
region,Kashkadarya region,2022,downward_mobility_rate,0.057041668486857974,0.030749619547234354,0,0.11730981533774613,56.88597796989582,78,ok
region,Kashkadarya region,2022,persistence_probability,0.5131475936748146,0.0662700341528307,0.3832607134810271,0.643034473868602,56.88597796989582,78,ok
region,Khorezm region,2022,upward_mobility_rate,0.3169849496351876,0.07732221734390135,0.16543618843636265,0.4685337108340125,36.21265080063848,46,ok
region,Khorezm region,2022,downward_mobility_rate,0.03423009407904492,0.030214173739051702,0,0.09344878643022214,36.21265080063848,46,ok
region,Khorezm region,2022,persistence_probability,0.6487849562857675,0.07932439749796885,0.4933119940944094,0.8042579184771256,36.21265080063848,46,ok
region,Namangan region,2022,upward_mobility_rate,0.17760664091260012,0.05672986925356221,0.06641814032795205,0.28879514149724816,45.38530202872891,65,ok
region,Namangan region,2022,downward_mobility_rate,0.06790960085191182,0.03734538932163763,0,0.1411052189109483,45.38530202872891,65,ok
region,Namangan region,2022,persistence_probability,0.7544837582354881,0.06388625731832935,0.6292689947845042,0.879698521686472,45.38530202872891,65,ok
region,Navoi region,2022,upward_mobility_rate,0.21134450606642416,0.07991521695854348,0.05471355901097441,0.3679754531218739,26.098727333917225,38,ok
region,Navoi region,2022,downward_mobility_rate,0.046122328980629596,0.04105748008182093,0,0.12659351123696924,26.098727333917225,38,ok
region,Navoi region,2022,persistence_probability,0.7425331649529463,0.08558721804426475,0.5747853000492108,0.9102810298566818,26.098727333917225,38,ok
region,Samarkand region,2022,upward_mobility_rate,0.27042039946318563,0.07109431771666141,0.1310780972330814,0.4097627016932899,39.03393647055712,77,ok
region,Samarkand region,2022,downward_mobility_rate,0.002000827644314431,0.007152349937023901,0,0.016019175925708597,39.03393647055712,77,ok
region,Samarkand region,2022,persistence_probability,0.7275787728925,0.07125893166135389,0.5879138332594454,0.8672437125255545,39.03393647055712,77,ok
region,Sirdarya region,2022,upward_mobility_rate,NA,NA,NA,NA,NA,6,small_n
region,Sirdarya region,2022,downward_mobility_rate,NA,NA,NA,NA,NA,6,small_n
region,Sirdarya region,2022,persistence_probability,NA,NA,NA,NA,NA,6,small_n
region,Surkhandarya region,2022,upward_mobility_rate,0.21367604503331034,0.06875847065406075,0.07891191891929708,0.3484401711473236,35.53897731906463,64,ok
region,Surkhandarya region,2022,downward_mobility_rate,0.259831731970981,0.07356290347261686,0.11565109056645548,0.40401237337550644,35.53897731906463,64,ok
region,Surkhandarya region,2022,persistence_probability,0.5264922229957087,0.08375429267828485,0.36233682579564375,0.6906476201957737,35.53897731906463,64,ok
region,Tashkent city,2022,upward_mobility_rate,0.033796981051686825,0.0343574867644633,0,0.10113641770934646,27.66327044912237,57,ok
region,Tashkent city,2022,downward_mobility_rate,0.017101712496878318,0.024650306772043162,0,0.0654154259779467,27.66327044912237,57,ok
region,Tashkent city,2022,persistence_probability,0.9491013064514349,0.04178860194299464,0.8671971516788849,1,27.66327044912237,57,ok
region,Tashkent region,2022,upward_mobility_rate,0.21671722825002004,0.06618269340808383,0.08700153277031933,0.3464329237297208,38.75458913465623,63,ok
region,Tashkent region,2022,downward_mobility_rate,0.1497625859561695,0.057320530701149564,0.03741641020719394,0.2621087617051451,38.75458913465623,63,ok
region,Tashkent region,2022,persistence_probability,0.6335201857938104,0.0774004863260152,0.4818180202089357,0.7852223513786851,38.75458913465623,63,ok
cohort,25-34,2010,rank_rank_slope,0.18367407151653406,0.05128251025914848,0.08277328650410214,0.28457485652896597,315.9902147814107,316,ok
cohort,35-44,2010,rank_rank_slope,0.12162473669394937,0.05107148768966181,0.021108410962769344,0.22214106242512938,292.94618770320653,293,ok
cohort,45-54,2010,rank_rank_slope,0.19641199006217452,0.06198056428273715,0.07419274941434646,0.3186312307100026,201.770054279731,202,ok
cohort,55-64,2010,rank_rank_slope,0.2911308773647649,0.08993414172317146,0.1127041016431321,0.4695576530863977,101.6397167432305,102,ok
cohort,25-34,2016,rank_rank_slope,0.3282803177486713,0.05523119906909535,0.21960760391379264,0.4369530315835499,237.79002050673884,314,ok
cohort,35-44,2016,rank_rank_slope,0.3852698284559059,0.05078748671706212,0.28534908538933074,0.4851905715224811,246.74508413694952,321,ok
cohort,45-54,2016,rank_rank_slope,0.318674766800794,0.053540675529237775,0.21328466392818018,0.4240648696734078,208.21204529103804,284,ok
cohort,55-64,2016,rank_rank_slope,0.24501609420542983,0.055186339145792414,0.13635471686702416,0.3536774715438355,212.88201694912394,266,ok
cohort,25-34,2022,rank_rank_slope,0.19587901178311978,0.05165243478039519,0.0941456337891437,0.29761238977709586,132.0852983226833,250,ok
cohort,35-44,2022,rank_rank_slope,0.21510795144124756,0.05517385563847761,0.10638697273417162,0.3238289301483235,118.32215932136987,228,ok
cohort,45-54,2022,rank_rank_slope,0.2512611747764413,0.05967015678013277,0.13353124447119033,0.3689911050816922,97.34382987000971,185,ok
cohort,55-64,2022,rank_rank_slope,0.303287585718443,0.08729501838934613,0.13030667921987257,0.4762684922170134,51.44851094778419,113,ok
cohort,25-34,2010,upward_mobility_rate,0.17722421105158123,0.021481542380555572,0.1351211616533215,0.21932726044984097,315.9902147814107,316,ok
cohort,25-34,2010,downward_mobility_rate,0.3419931707637405,0.026686222355614308,0.2896891360633088,0.39429720546417213,315.9902147814107,316,ok
cohort,25-34,2010,persistence_probability,0.48078261818467827,0.02810684984026211,0.4256942047788892,0.5358710315904673,315.9902147814107,316,ok
cohort,35-44,2010,upward_mobility_rate,0.3274857454102306,0.027419089062799773,0.273745318358247,0.38122617246221424,292.94618770320653,293,ok
cohort,35-44,2010,downward_mobility_rate,0.2322268219461155,0.02467054434689239,0.1838734435472082,0.2805802003450228,292.94618770320653,293,ok
cohort,35-44,2010,persistence_probability,0.44028743264365383,0.02900392333631281,0.3834407874941199,0.49713407779318775,292.94618770320653,293,ok
cohort,45-54,2010,upward_mobility_rate,0.5576610241620995,0.03496506940318073,0.4891307474149219,0.6261913009092771,201.770054279731,202,ok
